65,1,2462.0447,287.78952,2482.6267,341.3099
66,1,2462.0105,287.54495,2482.2083,340.79355
67,1,2461.7366,287.44424,2481.26,340.50833
68,1,2460.7188,287.14474,2480.4775,339.27237
69,1,2459.4854,287.08786,2479.7993,338.81253
70,1,2457.7363,286.99844,2479.0732,338.5184
71,1,2455.5562,286.89154,2478.1396,338.3449
72,1,2454.0042,286.79013,2477.6384,338.31277
73,1,2452.0364,286.7941,2477.1921,338.11575
74,1,2451.9827,286.85767,2476.6667,338.22528
75,1,2452.144,286.95367,2476.1943,337.96216
76,1,2451.9885,287.09662,2475.4944,337.2785
77,1,2452.0566,287.1068,2474.745,337.14728
78,1,2451.9666,286.8609,2474.0676,337.19238
79,1,2451.8657,286.65628,2473.94,336.81943
80,1,2451.6406,286.60324,2473.3281,336.981
81,1,2451.5254,286.35883,2473.0142,337.05835
82,1,2451.4536,285.9244,2472.4707,337.16202
83,1,2451.6943,285.9844,2472.0469,337.19278
84,1,2451.7244,285.8371,2471.5935,337.15558
85,1,2451.6294,285.51465,2471.375,337.1656
86,1,2451.623,285.26495,2471.169,337.17004
87,1,2451.5754,285.0123,2471.0896,337.20914
88,1,2451.5881,284.96985,2470.9377,337.19733
89,1,2451.5442,284.95007,2470.8503,337.18634
90,1,2451.654,284.36353,2470.6726,337.28247
91,1,2451.6194,284.15833,2470.5876,337.2619
92,1,2451.6245,284.16138,2470.6167,337.20502
93,1,2451.5593,284.1697,2470.6863,337.17715
94,1,2451.6887,283.9052,2470.7854,337.27728
95,1,2451.5725,283.95633,2470.786,337.2773
96,1,2451.294,283.71005,2470.8823,337.3503
97,1,2451.2632,283.72485,2470.998,337.2586
98,1,2451.2295,283.69116,2471.3364,337.24872
99,1,2451.3374,283.699,2472.1,337.24246
100,1,2451.5112,283.71417,2472.4604,337.17847
101,1,2451.7715,283.39008,2473.0103,336.84076
102,1,2452.1448,283.35504,2473.6272,336.76978
103,1,2452.6064,283.41672,2474.021,336.71384
104,1,2453.174,283.4417,2474.339,336.5699
105,1,2453.641,283.44342,2474.6675,336.63605
106,1,2453.6367,283.44943,2475.0303,336.8041
107,1,2453.5933,283.39948,2475.3203,337.06665
108,1,2453.7031,283.33615,2475.6284,336.91165
109,1,2453.627,283.3659,2475.974,336.58905
110,1,2453.7852,283.66345,2476.1323,336.47662
111,1,2453.859,283.56726,2476.31,336.7536
112,1,2454.2925,283.61368,2476.6655,336.60812
113,1,2454.5774,283.8446,2476.847,336.50922
114,1,2454.887,283.98523,2477.0251,336.7544
115,1,2455.2551,283.7105,2477.6624,337.15454
116,1,2455.2642,283.73822,2477.65,337.1568
117,1,2455.5413,283.91183,2477.9534,337.1857
118,1,2455.6638,284.1454,2478.5427,337.25452
119,1,2455.7935,284.3563,2479.1821,337.17807
120,1,2455.8013,284.65048,2479.6338,337.31113
121,1,2455.7686,285.0375,2480.3857,337.19766
122,1,2455.7148,285.24738,2480.9194,337.33673
123,1,2455.529,285.41562,2481.5793,337.4324
124,1,2455.4438,285.6378,2482.5898,337.48105
125,1,2454.9712,286.145,2483.5327,337.45218
126,1,2456.0642,285.80222,2484.5544,337.06894
127,1,2456.1501,286.0281,2484.925,336.84457
128,1,2456.543,286.23352,2485.4624,336.77374
129,1,2456.7952,286.9662,2486.1267,337.57745
130,1,2457.8806,287.07724,2486.4763,337.80515
131,1,2460.3005,286.92538,2486.819,337.49435
132,1,2461.6074,287.03253,2486.9897,337.903
133,1,2461.4983,287.43494,2487.056,338.65558
134,1,2462.2612,287.5479,2487.142,339.4881
135,1,2462.84,287.8658,2487.1682,339.6395
136,1,2463.8728,287.98618,2487.2961,339.96848
137,1,2464.849,288.18054,2487.4526,340.3094
138,1,2465.3013,288.47775,2487.401,341.0627
139,1,2465.459,289.36285,2487.371,342.20618
140,1,2465.8342,290.07187,2487.4617,343.2863
141,1,2465.7754,290.48315,2487.5913,343.47424
142,1,2466.0479,290.32114,2487.5605,343.52548
143,1,2466.1333,290.21048,2487.5435,343.4255
144,1,2466.442,290.49484,2487.829,343.36136
145,1,2466.5593,290.72244,2488.2126,343.09366
146,1,2466.7373,290.65396,2488.4824,342.863
147,1,2466.8948,291.13687,2488.695,343.6354
148,1,2467.303,291.22528,2488.7786,343.84723
149,1,2467.536,291.5358,2488.9275,343.86295
150,1,2468.2703,291.2609,2489.174,344.233
151,1,2468.5154,291.3707,2489.4373,344.4
152,1,2469.0574,291.73407,2489.444,344.94348
153,1,2469.1611,292.39508,2489.796,345.31824
154,1,2469.2974,292.61804,2489.9717,345.2564
155,1,2469.3867,293.23453,2490.1177,345.44913
156,1,2469.7385,293.56754,2490.6843,347.55826
157,1,2470.0686,293.90143,2491.0667,347.58667
158,1,2470.1646,293.91476,2491.481,347.55283
159,1,2470.2317,293.79852,2491.9265,347.43933
160,1,2470.299,293.79553,2492.9749,347.44153
161,1,2470.449,294.54623,2493.6316,347.94247
162,1,2470.6545,294.72906,2494.1902,348.01996
163,1,2470.9043,295.0279,2494.7935,348.08398
164,1,2471.452,294.72125,2495.68,348.04565
165,1,2471.8848,295.07126,2496.2798,347.81216
166,1,2472.5413,295.10873,2496.8284,348.1553
167,1,2472.639,295.35773,2497.277,348.5948
168,1,2472.7493,295.5379,2497.489,349.20453
169,1,2473.0774,295.60568,2497.701,349.40347
170,1,2473.0635,295.63177,2497.901,349.4339
171,1,2473.6555,295.8971,2497.9114,349.5822
172,1,2473.9697,296.09018,2497.8628,350.44608
173,1,2474.0728,296.72375,2497.745,351.14136
174,1,2474.233,296.85925,2497.5117,351.64734
175,1,2474.4795,297.01337,2497.3481,351.93524
176,1,2474.9534,298.11353,2496.9753,352.09448
177,1,2474.9448,297.98715,2496.83,352.11166
178,1,2474.8655,298.03638,2496.8162,352.107
179,1,2474.7776,298.17593,2496.8035,352.1638
180,1,2475.0754,298.416,2496.8254,352.14236
181,1,2475.0925,298.46207,2496.9128,352.0881
182,1,2475.2192,298.4107,2496.9917,352.11475
183,1,2475.2432,298.45697,2497.101,352.09332
184,1,2475.3435,298.94882,2497.5813,352.07462
185,1,2475.5635,299.29587,2497.6357,352.3453
186,1,2475.651,299.24805,2497.6548,352.6706
187,1,2475.8438,299.11438,2497.9858,353.1847
188,1,2475.956,299.16248,2498.457,354.00403
189,1,2476.122,299.1309,2498.87,354.28708
190,1,2476.1377,299.26227,2499.2046,354.42108
191,1,2476.097,299.6658,2499.6428,354.23727
192,1,2476.0845,299.80368,2500.3262,354.6512
193,1,2476.1558,300.10132,2500.7822,354.63135
194,1,2476.2524,300.17038,2501.0444,354.73178
195,1,2476.517,300.56866,2501.0781,354.6684
196,1,2476.7024,300.50494,2501.283,354.60474
197,1,2477.3174,300.38925,2501.746,354.5358
198,1,2477.2612,300.27234,2501.9492,354.60406
199,1,2477.1694,300.40787,2502.2056,354.55972
200,1,2477.1492,300.89636,2502.369,354.4947
201,1,2477.121,302.04858,2502.313,354.61682
202,1,2477.2944,302.1754,2502.1567,354.47913
203,1,2478.5005,302.08087,2502.1987,354.36804
204,1,2478.6833,302.24472,2502.1877,354.46988
205,1,2479.2754,302.32352,2502.2246,354.4479
206,1,2480.777,302.10526,2502.3103,354.45786
207,1,2482.301,302.106,2502.4446,354.5414
208,1,2483.9238,301.94824,2502.6714,354.46082
209,1,2484.5828,301.7421,2502.7805,354.42892
210,1,2485.6108,301.52667,2502.7837,354.45728
211,1,2485.918,301.40283,2502.8657,354.511
212,1,2487.2947,301.72357,2502.9402,354.75092
213,1,2486.2048,301.14093,2502.9988,354.56055
214,1,2486.3516,300.9127,2503.0479,354.6229
215,1,2486.3953,300.19168,2504.1453,354.54776
216,1,2486.2021,299.79422,2504.1465,354.51633
217,1,2486.3235,299.96426,2504.3787,354.31345
218,1,2486.3748,299.41946,2504.762,353.986
219,1,2486.1953,299.36987,2505.108,353.9709
220,1,2485.8225,299.05585,2505.2258,353.32294
221,1,2485.4995,298.9502,2505.2983,353.09088
222,1,2485.2158,298.65912,2505.3735,352.6676
223,1,2484.6758,298.59357,2505.5,352.667
224,1,2484.6792,298.3475,2505.5142,352.27383
225,1,2484.3481,298.35056,2505.5225,352.17093
226,1,2484.3752,298.3431,2505.5183,352.1887
227,1,2483.9922,298.16174,2505.4683,352.24365
228,1,2483.6982,297.96027,2505.4355,352.34308
229,1,2483.6172,297.95667,2505.3784,352.29395
230,1,2484.2097,297.72818,2505.3596,352.0411
231,1,2483.8845,297.69397,2505.284,352.00684
232,1,2483.548,297.4391,2505.236,351.90192
233,1,2483.4382,297.32275,2505.0735,351.88135
234,1,2483.1143,296.5528,2505.08,351.13727
235,1,2482.734,296.3895,2504.8071,351.0875
236,1,2482.152,296.0373,2504.6858,350.2295
237,1,2481.2883,296.02924,2504.7556,349.94208
238,1,2480.3386,296.04074,2504.5168,349.11246
239,1,2479.4006,296.32324,2504.0984,349.1975
240,1,2479.3127,296.19684,2504.2678,348.46112
241,1,2478.9136,295.80975,2504.122,348.08905
242,1,2478.6453,294.8704,2504.4207,347.19553
243,1,2478.672,294.6845,2504.2463,346.72797
244,1,2478.7722,294.40002,2504.1077,346.61798
245,1,2479.084,294.06335,2504.0122,346.48767
246,1,2479.3015,293.7866,2503.8938,346.52115
247,1,2480.3447,293.41507,2503.474,346.54446
248,1,2480.7458,293.34393,2503.5984,346.51105
249,1,2480.9814,293.32492,2503.4116,346.65292
250,1,2481.0107,293.3473,2503.3809,346.5639
251,1,2482.3513,293.25323,2502.9924,346.2603
252,1,2482.3953,293.16284,2503.0115,346.07513
253,1,2482.5342,293.17352,2503.0254,346.00946
254,1,2482.4487,292.74054,2503.0308,345.8498
255,1,2482.4133,292.43106,2503.0266,345.73575
256,1,2481.8245,292.2599,2503.055,345.3269
257,1,2481.392,292.13287,2502.7354,345.00665
258,1,2481.0115,292.16748,2502.1501,344.93317
259,1,2480.58,292.0192,2501.4414,344.94315
260,1,2480.4033,291.9911,2500.6772,344.26685
261,1,2479.9546,291.99652,2500.0806,344.05597
262,1,2479.2654,291.84064,2499.7947,343.83307
263,1,2478.4556,291.8091,2499.651,343.6727
264,1,2477.0615,292.00888,2498.8657,343.4608
265,1,2475.527,291.95602,2498.281,343.35037
266,1,2474.4307,291.98853,2498.0176,343.19165
267,1,2473.5378,292.00635,2497.7542,343.06866
268,1,2473.5374,292.00327,2497.7634,343.06766
269,1,2472.9082,292.10712,2497.3955,343.07172
270,1,2472.594,292.11765,2496.9846,343.09964
271,1,2472.5637,292.25693,2496.8523,343.16428
272,1,2472.2495,292.317,2496.6265,343.24478
273,1,2471.8806,292.28058,2496.432,343.26215
274,1,2471.8464,292.306,2495.869,343.243
275,1,2471.8733,292.2928,2494.844,343.3792
276,1,2471.8623,292.40106,2494.5464,343.22644
277,1,2471.051,292.1057,2491.6409,343.50317
278,1,2470.8372,291.79843,2490.0662,343.58994
279,1,2469.9543,291.52954,2488.5002,343.59833
280,1,2468.8564,291.41602,2487.308,343.56018
281,1,2467.8591,290.66998,2486.7654,342.9328
282,1,2464.499,290.71045,2485.9277,342.98608
283,1,2461.4517,290.62384,2485.501,343.0074
284,1,2459.3774,290.80923,2484.8696,342.69583
285,1,2459.112,290.4223,2484.4177,342.48267
286,1,2459.1365,290.5912,2483.9465,342.4179
287,1,2459.0637,290.02118,2483.887,342.2945
288,1,2459.1543,290.03937,2482.8926,342.1692
289,1,2459.131,289.78452,2481.5442,341.61734
290,1,2459.2588,289.35587,2480.8013,341.11807
291,1,2459.2302,289.11548,2479.468,340.82697
292,1,2458.9602,288.88403,2478.7107,340.85474
293,1,2459.173,289.28778,2478.0007,341.43884
294,1,2459.1567,289.35748,2477.5586,342.22827
295,1,2459.2102,288.93536,2477.3635,342.38123
296,1,2459.2598,288.8299,2477.0137,342.46692
297,1,2459.2026,289.14832,2476.46,342.65912
298,1,2458.0386,289.32016,2476.167,342.5167
299,1,2456.8389,289.34558,2476.0703,342.45245
300,1,2456.0308,289.37775,2475.8745,342.44904
301,1,2454.7014,288.51892,2475.6648,342.6845
302,1,2454.7903,288.67178,2474.8816,342.7111
303,1,2453.6306,288.56055,2474.3171,342.7119
304,1,2451.5266,288.8315,2473.7883,342.8113
305,1,2449.931,288.9075,2474.4182,342.75882
306,1,2448.8013,288.7395,2474.7485,342.50745
307,1,2447.2246,288.76538,2475.0884,342.16992
308,1,2446.659,288.4769,2474.3542,341.7441
309,1,2446.4524,287.91144,2473.7698,341.07556
310,1,2445.9294,287.6988,2472.4895,340.37354
311,1,2446.1575,286.7608,2469.989,338.74567
312,1,2446.36,285.2448,2468.1174,336.8902
313,1,2445.6555,284.44846,2465.972,336.86404
314,1,2445.394,284.09595,2465.0137,336.71057
315,1,2443.6562,283.66367,2463.8823,336.43753
316,1,2441.0364,283.7154,2462.7288,336.28088
317,1,2437.945,283.4958,2462.2986,336.33478
318,1,2436.1365,283.70657,2461.6672,335.96432
319,1,2434.0205,283.57004,2461.6636,335.5402
320,1,2433.7742,283.55115,2460.6116,334.46283
321,1,2433.3625,282.3915,2459.8616,334.08865
322,1,2433.278,281.92334,2458.1892,333.4687
323,1,2433.0051,280.88553,2456.2874,332.71402
324,1,2432.8687,280.22327,2453.5327,330.7444
325,1,2432.237,279.3715,2451.2927,331.00894
326,1,2430.9243,278.89856,2449.713,330.32367
327,1,2428.4084,278.14606,2448.9504,330.54395
328,1,2426.137,278.00537,2448.3337,330.43042
329,1,2423.9915,277.724,2447.5925,330.45184
330,1,2421.9336,277.35086,2447.017,329.36917
331,1,2419.4658,276.97006,2446.6235,329.07004
332,1,2418.1982,276.12076,2445.497,328.90402
333,1,2416.533,275.9373,2444.1501,328.79178
334,1,2415.7368,275.85938,2442.7803,328.2431
335,1,2415.1375,275.3597,2440.8904,327.35135
336,1,2414.9858,274.73694,2438.5176,325.07654
337,1,2414.725,273.21204,2436.0044,324.10034
338,1,2414.062,271.87512,2433.6855,324.53864
339,1,2413.1443,271.42307,2432.551,324.60855
340,1,2409.6665,271.56296,2431.0942,323.89572
341,1,2406.16,271.47003,2430.1716,323.333
342,1,2401.9407,271.4603,2429.5574,323.60446
343,1,2399.453,271.32684,2429.0544,323.56616
344,1,2398.5059,271.5472,2428.1104,322.77383
345,1,2397.9163,271.40002,2426.9968,322.37256
346,1,2397.7366,270.9988,2426.1223,321.81998
347,1,2397.7856,270.6259,2424.0269,320.81894
348,1,2397.9216,270.39706,2421.782,319.76505
349,1,2397.9043,269.70486,2419.3477,318.9352
350,1,2397.2847,268.5947,2417.231,318.40353
351,1,2395.41,268.13712,2415.5452,318.80783
352,1,2393.1038,267.97635,2414.3694,318.70578
353,1,2391.492,268.227,2413.514,318.34564
354,1,2388.927,267.9032,2412.6199,317.7682
355,1,2386.395,267.27243,2412.1387,317.868
356,1,2384.3882,266.8435,2410.8955,317.2967
357,1,2383.752,266.6989,2410.56,317.3128
358,1,2383.7664,266.63858,2408.841,316.51645
359,1,2383.1047,265.678,2408.4792,315.61087
360,1,2382.9792,265.4463,2407.0637,315.62103
361,1,2382.8557,264.68216,2405.7693,315.16635
362,1,2381.6892,264.0097,2404.636,314.6963
363,1,2381.6775,264.0178,2403.4802,314.77536
364,1,2379.708,263.8094,2402.6172,314.90747
365,1,2376.846,263.5142,2401.6204,314.64737
366,1,2375.3274,263.1655,2400.8308,314.21494
367,1,2374.5425,262.25684,2400.0874,313.63293
368,1,2374.3494,261.82043,2398.9836,313.4301
369,1,2374.6904,261.73563,2398.4482,313.3292
370,1,2374.6536,260.9997,2397.904,312.51056
371,1,2374.261,260.89127,2397.738,311.72043
372,1,2373.589,260.40338,2397.8655,310.9969
373,1,2374.6638,259.0289,2399.1208,309.83322
374,1,2375.1174,257.0292,2399.2766,309.06662
375,1,2375.4443,255.7606,2399.6636,306.48672
376,1,2375.5454,255.52946,2399.7378,305.48364
377,1,2375.367,255.58554,2399.693,305.51498
378,1,2375.4763,255.46724,2398.9343,305.14026
379,1,2375.0803,255.45056,2398.591,304.7298
380,1,2375.7568,254.96503,2398.647,304.25934
381,1,2376.5208,254.37256,2398.7234,303.85767
382,1,2377.8137,251.9359,2398.6736,303.19922
383,1,2378.7935,251.2873,2399.246,302.56323
384,1,2380.0393,250.91116,2398.7312,300.5969
385,1,2380.4517,250.67221,2399.081,299.47324
386,1,2380.7437,250.6727,2399.2358,298.3123
387,1,2380.9148,250.43468,2399.9294,298.42575
388,1,2380.9517,250.43658,2399.9194,298.42627
389,1,2381.7197,250.74239,2400.8735,298.22485
390,1,2381.3264,250.79674,2401.1946,297.95
391,1,2381.2104,251.09578,2401.3442,297.3683
392,1,2380.7446,250.97005,2401.4966,297.1141
393,1,2379.7656,249.75763,2401.4258,296.9887
394,1,2378.0718,247.93048,2400.6646,296.6109
395,1,2376.9395,247.09108,2401.0151,295.8731
396,1,2376.1155,246.37204,2399.7708,295.74698
397,1,2375.0793,245.48125,2398.3474,295.91882
398,1,2374.572,245.27538,2396.4578,294.4968
399,1,2374.42,245.48546,2395.3389,291.7062
400,1,2373.9546,245.79407,2394.7256,291.99585
401,1,2372.448,244.86665,2393.866,291.59015
402,1,2370.26,243.0514,2393.762,291.24622
403,1,2367.8198,240.94498,2392.8135,289.89462
404,1,2365.5725,240.42911,2391.5989,288.8348
405,1,2362.121,239.37794,2390.2114,288.98352
406,1,2360.4995,239.2623,2387.3633,287.19833
407,1,2358.1536,239.34595,2384.673,286.4477
408,1,2356.7183,239.1812,2380.7559,285.07434
409,1,2354.0247,237.62349,2376.697,284.59515
410,1,2351.8442,236.11464,2375.087,284.46353
411,1,2351.8442,236.10126,2375.0962,284.4662
412,1,2351.4182,235.24567,2373.5388,284.12097
413,1,2349.1677,233.78973,2372.3772,281.62897
414,1,2345.1917,231.29196,2370.7747,280.17526
415,1,2344.3513,231.29619,2368.3904,280.63705
416,1,2343.309,231.63419,2365.5981,279.15405
417,1,2340.0056,231.60948,2362.202,278.05176
418,1,2336.4683,230.97195,2359.8794,277.0762
419,1,2338.1023,230.78862,2357.0505,277.11597
420,1,2334.692,229.72226,2355.4229,275.92258
421,1,2334.8523,229.23567,2354.3064,275.379
422,1,2333.3755,227.57175,2354.3433,274.56958
423,1,2330.8362,228.31802,2353.696,274.12286
424,1,2329.03,228.73734,2353.4514,272.94797
425,1,2325.7288,229.02945,2352.2405,271.4263
426,1,2323.525,228.98021,2349.6997,270.69128
427,1,2320.7786,229.21558,2345.953,271.5034
428,1,2318.1863,229.42108,2343.2961,271.6599
429,1,2316.8774,228.51492,2342.7915,272.1039
430,1,2312.721,227.6203,2341.8357,271.91083
431,1,2310.2568,226.70831,2340.0498,270.81927
432,1,2307.1628,226.09256,2335.7205,269.79205
433,1,2305.3882,225.54799,2330.1235,269.00446
445,1,2261.6758,226.08267,2282.7808,263.6019
446,1,2255.2861,225.53043,2282.0303,263.99115
447,1,2250.9268,225.22835,2280.832,265.64844
448,1,2249.6416,224.55869,2279.3828,267.11243
449,1,2248.826,224.8022,2275.909,268.04114
450,1,2244.074,226.60559,2266.6555,267.61804
451,1,2243.1694,226.9631,2263.457,267.79944
452,1,2239.615,227.23906,2262.3274,267.3568
453,1,2234.102,226.5435,2258.9692,268.16217
454,1,2229.343,226.47052,2255.8381,268.5274
455,1,2224.0405,226.58752,2252.7837,269.39087
456,1,2221.7837,227.09348,2249.4668,269.6895
457,1,2219.857,228.73836,2244.5166,270.9504
458,1,2219.5442,229.35861,2239.986,270.94473
459,1,2217.1077,229.34386,2234.9495,271.1395
460,1,2213.5598,229.20282,2232.514,271.5456
461,1,2207.6963,229.19997,2229.125,270.92847
462,1,2202.48,229.06134,2227.4448,271.9053
463,1,2199.818,228.9397,2226.3367,272.64362
464,1,2196.5627,229.45586,2223.946,273.53
465,1,2195.1592,229.48169,2221.1792,275.87708
466,1,2193.3765,231.20697,2215.809,275.63348
467,1,2190.4,230.97469,2213.0308,275.6144
468,1,2188.2642,230.56764,2210.5781,276.411
469,1,2186.9995,230.49156,2208.977,277.4319
470,1,2184.3115,230.83177,2206.9453,279.24207
471,1,2179.5024,231.44104,2204.6528,280.01022
472,1,2176.8184,231.61221,2201.266,280.84494
473,1,2173.2212,233.3186,2194.8867,283.10516
474,1,2171.5835,236.03711,2192.3052,283.01428
475,1,2169.0288,235.93336,2189.146,283.07944
476,1,2169.0288,235.93336,2189.146,283.07944
477,1,2166.9111,235.48909,2186.1895,282.8451
478,1,2163.544,234.99014,2184.0215,283.48624
479,1,2158.9614,235.15034,2181.789,284.44565
480,1,2155.5835,235.37125,2180.73,284.9987
481,1,2153.9194,236.17258,2178.9873,285.99423
482,1,2153.2686,238.00415,2176.692,288.227
483,1,2152.044,239.09872,2173.9531,288.3652
484,1,2149.4426,239.54549,2171.11,288.37302
485,1,2147.835,239.65765,2169.5273,288.2874
486,1,2146.1292,239.91821,2168.1135,288.54486
487,1,2144.4084,239.70471,2166.305,290.055
488,1,2143.1406,239.55801,2164.8003,290.6653
489,1,2140.246,239.91087,2162.4863,290.9859
490,1,2138.8142,241.52249,2160.7415,292.81265
491,1,2136.9175,243.8628,2157.7964,294.46118
492,1,2134.8467,245.31055,2155.5928,294.44586
493,1,2132.5305,244.83786,2152.8284,294.53775
494,1,2130.5833,245.16254,2150.078,294.2917
495,1,2128.1,245.07285,2147.4834,294.21536
496,1,2126.4995,245.44656,2146.6865,294.8502
497,1,2122.0627,245.3372,2146.3235,296.02237
498,1,2120.1726,245.60747,2145.5598,296.70245
499,1,2119.104,247.30794,2144.0005,297.2012
500,1,2118.4973,247.62834,2142.1775,298.29932
501,1,2117.1794,247.47247,2138.3967,298.1861
502,1,2115.17,247.7305,2134.4927,298.57883
503,1,2112.6843,248.6307,2131.5251,298.6224
504,1,2110.7742,247.47534,2130.5251,300.9276
505,1,2108.7139,246.42253,2128.921,300.38342
506,1,2106.6006,247.46657,2127.3823,300.39078
507,1,2102.605,248.99326,2126.3345,300.96854
508,1,2102.0635,250.07317,2125.2217,302.14313
509,1,2101.1465,251.71771,2122.1309,302.2403
510,1,2099.8535,252.03986,2119.3306,301.9372
511,1,2097.4912,252.8425,2116.8613,302.23123
512,1,2095.1025,252.19809,2114.7285,302.66757
513,1,2093.989,252.80128,2113.243,302.3636
514,1,2090.14,251.97954,2112.7522,302.5921
515,1,2087.0168,252.05052,2111.1833,302.3397
516,1,2085.6047,252.35454,2109.193,302.73428
517,1,2084.0002,252.98672,2106.7239,304.27213
518,1,2082.7288,253.66478,2104.9563,304.6264
519,1,2081.6472,254.69597,2104.1292,304.68768
520,1,2080.5474,255.1533,2102.2632,305.02744
521,1,2080.0278,255.3745,2101.2256,305.24435
522,1,2079.237,255.68622,2100.6794,306.09637
523,1,2077.6672,255.50336,2100.4744,307.49707
524,1,2076.6243,255.70885,2100.7473,307.8177
525,1,2074.7803,256.29553,2100.6602,309.06122
526,1,2073.832,257.20245,2100.954,309.50153
527,1,2072.9365,258.57486,2101.0986,310.16263
528,1,2072.4702,258.90387,2100.124,310.52484
529,1,2071.3516,259.06653,2099.0674,310.82324
530,1,2070.5054,259.45984,2098.1245,310.84686
531,1,2070.885,259.39963,2095.2727,310.76596
532,1,2070.5115,259.60864,2091.8132,310.6048
533,1,2069.1135,260.14584,2090.5334,311.10477
534,1,2066.9568,259.8884,2089.7073,311.73642
535,1,2064.8022,260.0144,2089.6494,312.5052
536,1,2064.4143,261.19595,2088.6194,313.1284
537,1,2064.239,262.1675,2088.1345,313.57333
538,1,2066.9622,262.65576,2087.6477,315.38232
539,1,2066.9124,263.0154,2087.513,315.63492
540,1,2066.7668,263.66528,2087.2883,315.78656
541,1,2066.754,263.62314,2087.0186,316.04892
542,1,2066.709,263.49478,2086.8564,316.07803
543,1,2066.746,263.59302,2086.958,315.7821
544,1,2066.4028,264.089,2087.207,316.26428
545,1,2065.9958,264.9161,2087.9353,317.39468
546,1,2065.623,265.2242,2089.6558,318.15848
547,1,2065.5452,266.73386,2092.68,318.81412
548,1,2065.3547,266.8917,2094.7053,319.32266
549,1,2065.3623,267.68384,2095.482,320.07623
550,1,2065.2783,268.44562,2096.4214,321.70728
551,1,2065.5918,268.90988,2096.5547,322.89713
552,1,2066.0247,269.32678,2096.635,322.52228
553,1,2066.7258,269.33026,2095.8577,322.7052
554,1,2067.3162,269.32184,2094.8176,322.86743
555,1,2068.8315,269.23294,2093.317,322.31174
556,1,2069.3828,269.69897,2091.5498,322.115
557,1,2069.8376,270.30457,2090.9822,321.8297
558,1,2070.115,270.8479,2090.9143,323.63647
559,1,2070.382,271.53027,2090.283,325.87347
560,1,2070.6218,272.55914,2090.134,325.9516
